gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGM,team2PM,team3PM,teamFTM,teamORB,teamDRB,teamTRB,teamDrtg,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGM,oppt2PM,oppt3PM,opptFTM,opptORB,opptDRB,opptTRB,opptDrtg,matchWinner
08/01/2021,Regular,2020-21,2,7,WAS,Away,Loss,1,107,22,17,9,4,24,41,30,11,14,7,31,38,110.5,7,3,BOS,Home,Win,1,116,21,21,11,4,22,41,29,12,22,11,38,49,101.9,BOS
08/01/2021,Regular,2020-21,4,5,CHO,Away,Win,1,118,33,14,10,4,20,41,25,16,20,16,29,45,117.1,4,5,NOP,Home,Loss,1,110,29,19,6,4,17,38,23,15,19,10,26,36,125.6,CHO
08/01/2021,Regular,2020-21,4,4,OKC,Away,Win,1,101,16,11,2,7,19,38,27,11,14,11,51,62,93.3,5,4,NYK,Home,Loss,1,89,19,4,8,7,19,34,25,9,12,11,38,49,105.8,OKC
08/01/2021,Regular,2020-21,6,3,ORL,Away,Loss,1,90,17,12,5,2,13,34,26,8,14,9,33,42,136.8,3,4,HOU,Home,Win,1,132,34,8,6,8,18,51,29,22,8,7,42,49,93.3,HOU
08/01/2021,Regular,2020-21,5,5,BRK,Away,Loss,0,110,26,20,6,4,13,38,24,14,20,4,38,42,111.4,3,6,MEM,Home,Win,0,115,29,12,14,6,18,45,32,13,12,12,34,46,106.5,MEM
08/01/2021,Regular,2020-21,5,4,UTA,Away,Win,1,131,31,10,6,8,18,49,24,25,8,10,40,50,113,5,4,MIL,Home,Loss,1,118,18,12,5,5,19,44,31,13,17,9,36,45,125.5,UTA
08/01/2021,Regular,2020-21,6,4,LAC,Away,Loss,1,105,23,18,6,5,16,40,26,14,11,10,27,37,122.8,5,4,GSW,Home,Win,1,115,25,15,13,3,19,40,20,20,15,9,29,38,112.1,GSW
08/01/2021,Regular,2020-21,4,6,CHI,Away,Loss,1,115,26,12,10,3,23,46,36,10,13,9,32,41,120.2,7,3,LAL,Home,Win,0,117,21,15,3,8,15,41,29,12,23,10,32,42,118.2,LAL
08/01/2021,Regular,2020-21,2,6,TOR,Away,Win,1,144,30,12,8,5,20,53,33,20,18,12,32,44,124.3,4,5,SAC,Home,Loss,1,123,36,11,9,8,18,46,31,15,16,3,23,26,145.6,TOR
09/01/2021,Regular,2020-21,4,5,DEN,Away,Win,1,115,28,17,11,7,12,45,33,12,13,15,30,45,106.4,7,3,PHI,Home,Loss,1,103,23,16,8,4,19,43,32,11,6,20,28,48,118.8,DEN
09/01/2021,Regular,2020-21,4,5,ATL,Away,Loss,2,105,25,14,10,4,22,34,20,14,23,17,30,47,119,5,5,CHO,Home,Win,0,113,27,15,11,7,19,40,25,15,18,6,35,41,110.5,CHO
09/01/2021,Regular,2020-21,7,3,PHO,Away,Win,0,125,33,2,6,2,17,46,30,16,17,4,36,40,119.4,6,3,IND,Home,Loss,2,117,23,10,2,4,19,44,32,12,17,13,39,52,127.6,PHO
09/01/2021,Regular,2020-21,4,4,MIA,Away,Win,2,128,32,16,3,5,24,46,30,16,20,10,51,61,114.5,2,8,WAS,Home,Loss,0,124,25,6,9,2,24,44,29,15,21,7,32,39,118.2,MIA
09/01/2021,Regular,2020-21,5,5,CLE,Away,Loss,1,90,16,15,6,4,18,36,29,7,11,14,33,47,107.5,6,4,MIL,Home,Win,0,100,25,15,11,4,14,37,25,12,14,11,34,45,96.7,MIL
09/01/2021,Regular,2020-21,5,4,SAS,Away,Win,1,125,22,6,8,3,19,44,31,13,24,12,36,48,115.2,2,7,MIN,Home,Loss,1,122,29,16,1,7,20,48,33,15,11,11,42,53,118,SAS
09/01/2021,Regular,2020-21,6,4,ORL,Away,Loss,0,98,17,9,11,2,16,38,32,6,16,10,33,43,116.6,5,4,DAL,Home,Win,1,112,25,17,5,8,17,39,19,20,14,6,38,44,102.1,DAL
09/01/2021,Regular,2020-21,5,4,POR,Away,Win,1,125,26,8,10,5,27,44,27,17,20,9,41,50,94.3,4,6,SAC,Home,Loss,0,99,21,15,4,5,20,33,25,8,25,6,41,47,119.1,POR
10/01/2021,Regular,2020-21,6,4,UTA,Away,Win,1,96,17,13,3,5,17,35,24,11,15,16,47,63,97.6,2,8,DET,Home,Loss,1,86,21,7,10,7,23,29,19,10,18,11,28,39,109,UTA
10/01/2021,Regular,2020-21,4,7,CHI,Away,Loss,1,127,30,22,6,2,19,47,29,18,15,3,35,38,129.2,7,4,LAC,Home,Win,1,130,28,10,13,5,19,45,25,20,20,12,23,35,126.2,LAC
10/01/2021,Regular,2020-21,5,4,OKC,Away,Win,1,129,24,10,12,4,22,49,34,15,16,3,31,34,111.6,5,6,BRK,Home,Loss,1,116,23,17,3,2,18,43,33,10,20,6,37,43,124.1,OKC
10/01/2021,Regular,2020-21,5,5,DEN,Away,Win,0,114,23,12,11,4,25,45,30,15,9,8,35,43,97.2,5,5,NYK,Home,Loss,1,89,19,16,4,1,15,32,26,6,19,8,28,36,124.5,DEN
10/01/2021,Regular,2020-21,8,3,LAL,Away,Win,1,120,28,16,13,8,23,46,36,10,18,10,39,49,96.9,3,5,HOU,Home,Loss,1,102,22,21,7,8,22,37,25,12,16,13,30,43,114,LAL
10/01/2021,Regular,2020-21,5,5,SAS,Away,Loss,0,88,21,10,4,5,16,36,28,8,8,9,36,45,100,3,7,MIN,Home,Win,0,96,19,13,6,3,17,34,25,9,19,9,43,52,91.7,MIN
10/01/2021,Regular,2020-21,2,7,TOR,Away,Loss,1,105,20,10,8,10,22,39,26,13,14,13,35,48,105.9,6,4,GSW,Home,Win,1,106,30,15,2,10,18,38,25,13,17,12,39,51,104.9,GSW
11/01/2021,Regular,2020-21,5,6,NYK,Away,Loss,0,88,20,16,6,6,23,34,25,9,11,17,32,49,120.1,6,5,CHO,Home,Win,1,109,28,10,8,8,13,38,25,13,20,5,32,37,96.9,CHO
11/01/2021,Regular,2020-21,4,6,MEM,Away,Win,2,101,32,15,10,6,17,40,35,5,16,7,33,40,97.3,5,6,CLE,Home,Loss,1,91,20,17,11,7,21,37,26,11,6,10,30,40,108,MEM
11/01/2021,Regular,2020-21,7,4,MIL,Away,Win,1,121,25,14,15,7,17,46,33,13,16,11,32,43,100.9,6,5,ORL,Home,Loss,1,99,24,18,5,4,13,39,28,11,10,15,29,44,123.3,MIL
11/01/2021,Regular,2020-21,7,4,PHO,Away,Loss,1,107,21,6,3,6,22,39,35,4,25,8,34,42,132.8,3,8,WAS,Home,Win,1,128,29,7,3,3,23,48,33,15,17,14,39,53,111,WAS
11/01/2021,Regular,2020-21,7,4,PHI,Away,Loss,1,94,20,9,2,12,17,37,29,8,12,9,41,50,113.6,5,5,ATL,Home,Win,1,112,20,8,7,3,13,37,20,17,21,14,44,58,95.4,ATL
11/01/2021,Regular,2020-21,2,8,TOR,Away,Loss,0,111,27,15,6,5,22,40,21,19,12,7,36,43,113.7,6,4,POR,Home,Win,1,112,18,13,9,6,14,38,24,14,22,8,34,42,112.6,POR
11/01/2021,Regular,2020-21,6,4,IND,Away,Loss,1,122,26,12,14,3,21,47,34,13,15,10,27,37,122.2,5,6,SAC,Home,Win,1,127,29,18,6,9,17,47,32,15,18,7,37,44,117.4,SAC
12/01/2021,Regular,2020-21,4,5,MIA,Away,Loss,2,134,27,18,6,4,21,48,29,19,19,14,32,46,121.6,8,4,PHI,Home,Win,0,137,32,17,10,6,21,50,31,19,18,16,36,52,119,PHI
12/01/2021,Regular,2020-21,5,6,DEN,Away,Loss,1,116,28,13,12,5,18,44,26,18,10,9,23,32,127.2,6,6,BRK,Home,Win,1,122,31,18,6,6,18,48,32,16,10,8,33,41,121,BRK
12/01/2021,Regular,2020-21,7,4,UTA,Away,Win,1,117,26,16,8,8,16,42,18,24,9,10,38,48,93.3,5,7,CLE,Home,Loss,0,87,23,12,7,4,13,35,27,8,9,12,28,40,125.5,UTA
12/01/2021,Regular,2020-21,9,3,LAL,Away,Win,1,117,26,20,10,12,18,42,28,14,19,11,44,55,96.1,3,6,HOU,Home,Loss,1,100,23,13,14,5,19,38,26,12,12,10,32,42,112.5,LAL
12/01/2021,Regular,2020-21,6,5,SAS,Away,Win,1,112,26,4,8,5,20,41,31,10,20,7,39,46,102,5,5,OKC,Home,Loss,1,102,18,13,1,5,20,36,29,7,23,7,45,52,112,SAS
12/01/2021,Regular,2020-21,7,4,IND,Away,Win,0,104,26,14,9,9,17,39,30,9,17,10,40,50,94.2,6,5,GSW,Home,Loss,1,95,25,15,8,8,21,34,21,13,14,10,36,46,103.2,IND
13/01/2021,Regular,2020-21,6,4,DAL,Away,Win,3,104,22,10,8,12,15,40,25,15,9,13,41,54,94.9,6,6,CHO,Home,Loss,1,93,26,11,8,7,17,38,28,10,7,15,38,53,106.1,DAL
13/01/2021,Regular,2020-21,8,4,MIL,Away,Win,1,110,31,14,10,9,20,41,22,19,9,10,38,48,103.4,2,9,DET,Home,Loss,2,101,25,16,8,3,19,36,22,14,15,13,34,47,112.6,MIL
13/01/2021,Regular,2020-21,7,6,BRK,Away,Win,0,116,29,6,3,5,12,44,28,16,12,12,34,46,119.7,5,7,NYK,Home,Loss,1,109,22,9,4,3,16,44,33,11,10,12,31,43,127.4,BRK
13/01/2021,Regular,2020-21,5,6,MEM,Away,Win,1,118,33,7,11,5,24,50,42,8,10,15,32,47,107.8,3,8,MIN,Home,Loss,2,107,27,12,3,6,18,39,30,9,20,11,37,48,118.9,MEM
13/01/2021,Regular,2020-21,10,3,LAL,Away,Win,0,128,26,9,6,6,16,47,30,17,17,12,38,50,102.2,5,6,OKC,Home,Loss,0,99,23,11,4,6,21,37,27,10,15,9,33,42,132.2,LAL
13/01/2021,Regular,2020-21,4,6,NOP,Away,Loss,4,106,18,9,4,4,19,42,32,10,12,12,36,48,122.1,8,4,LAC,Home,Win,2,111,26,10,4,6,16,35,17,18,23,3,33,36,116.6,LAC
13/01/2021,Regular,2020-21,7,4,POR,Away,Win,1,132,28,8,9,8,24,44,21,23,21,12,26,38,130.4,5,7,SAC,Home,Loss,1,126,35,13,4,2,18,44,25,19,19,8,34,42,136.6,POR
14/01/2021,Regular,2020-21,4,6,MIA,Away,Loss,1,108,28,20,4,1,19,40,28,12,16,9,32,41,121.7,9,4,PHI,Home,Win,1,125,27,18,15,3,22,44,27,17,20,5,30,35,105.2,PHI
14/01/2021,Regular,2020-21,4,6,HOU,Away,Win,1,109,25,18,6,6,16,42,29,13,12,10,39,49,106.3,6,6,SAS,Home,Loss,1,105,26,10,10,4,17,42,33,9,12,10,31,41,110.3,HOU
14/01/2021,Regular,2020-21,6,7,CHO,Away,Loss,0,108,32,18,11,5,15,42,27,15,9,14,30,44,118.1,3,8,TOR,Home,Win,2,111,33,17,13,6,16,40,20,20,11,13,27,40,114.9,TOR
14/01/2021,Regular,2020-21,6,6,GSW,Away,Loss,1,104,29,19,9,4,25,38,27,11,17,5,38,43,110,6,6,DEN,Home,Win,1,114,29,13,11,5,23,41,30,11,21,10,40,50,100.3,DEN
14/01/2021,Regular,2020-21,8,4,IND,Away,Win,1,111,29,12,11,5,13,44,35,9,14,13,37,50,92.5,7,5,POR,Home,Loss,0,87,16,18,8,5,22,32,19,13,10,14,29,43,118,IND
15/01/2021,Regular,2020-21,6,6,ORL,Away,Loss,3,97,14,11,5,1,16,38,31,7,14,15,31,46,127,8,3,BOS,Home,Win,6,124,25,10,7,4,18,45,28,17,17,6,39,45,99.3,BOS
15/01/2021,Regular,2020-21,5,8,NYK,Away,Loss,1,103,20,12,9,10,21,40,31,9,14,7,32,39,113.8,6,7,CLE,Home,Win,2,106,26,15,9,6,18,36,27,9,25,14,34,48,110.6,CLE
15/01/2021,Regular,2020-21,6,5,DAL,Away,Loss,1,109,22,9,5,6,23,45,32,13,6,11,40,51,112.4,9,4,MIL,Home,Win,1,112,22,10,5,3,14,43,29,14,12,16,41,57,109.4,MIL
15/01/2021,Regular,2020-21,4,8,CHI,Away,Loss,4,125,27,24,5,8,25,43,22,21,18,9,47,56,109.2,6,6,OKC,Home,Win,1,127,26,11,12,2,23,48,33,15,16,7,37,44,107.5,OKC
15/01/2021,Regular,2020-21,5,6,ATL,Away,Loss,3,92,21,15,6,1,16,38,33,5,11,8,33,41,112.5,8,4,UTA,Home,Win,2,116,27,19,7,6,18,43,23,20,10,12,41,53,89.2,UTA
15/01/2021,Regular,2020-21,4,7,NOP,Away,Loss,1,95,22,20,3,5,21,41,32,9,4,10,37,47,116.8,11,3,LAL,Home,Win,1,112,31,6,11,6,16,39,24,15,19,13,31,44,99,LAL
15/01/2021,Regular,2020-21,9,4,LAC,Away,Win,1,138,29,9,10,3,19,52,34,18,16,12,35,47,106.2,5,8,SAC,Home,Loss,1,100,23,14,4,2,16,40,32,8,12,9,23,32,146.5,LAC
16/01/2021,Regular,2020-21,4,7,HOU,Away,Loss,1,91,20,22,6,9,20,31,19,12,17,12,39,51,100.2,7,6,SAS,Home,Win,1,103,19,12,10,7,21,40,35,5,18,17,41,58,88.5,SAS
16/01/2021,Regular,2020-21,6,7,ORL,Away,Loss,0,115,28,12,13,4,19,44,30,14,13,9,29,38,119,8,6,BRK,Home,Win,2,122,24,19,9,5,14,42,26,16,22,4,37,41,112.2,BRK
16/01/2021,Regular,2020-21,6,8,CHO,Away,Loss,1,113,26,14,6,5,20,38,23,15,22,12,36,48,114.7,4,8,TOR,Home,Win,1,116,28,15,5,8,22,36,15,21,23,7,36,43,111.8,TOR
16/01/2021,Regular,2020-21,9,5,PHI,Away,Loss,1,104,23,22,5,11,17,37,30,7,23,15,38,53,102.7,6,6,MEM,Home,Win,2,106,27,11,15,3,25,43,35,8,12,11,32,43,100.7,MEM
16/01/2021,Regular,2020-21,3,9,DET,Away,Win,2,120,34,11,9,8,28,46,28,18,10,10,29,39,105.9,4,7,MIA,Home,Loss,1,100,25,22,1,5,21,32,20,12,24,5,26,31,127,DET
16/01/2021,Regular,2020-21,5,7,ATL,Away,Loss,0,106,24,13,4,6,22,38,32,6,24,7,41,48,111.3,8,5,POR,Home,Win,1,112,18,7,6,8,20,40,25,15,17,17,38,55,105.3,POR
17/01/2021,Regular,2020-21,6,8,NYK,Away,Win,1,105,22,16,11,7,28,38,26,12,17,10,43,53,79,8,4,BOS,Home,Loss,1,75,15,17,10,2,22,25,18,7,18,14,29,43,110.5,NYK
17/01/2021,Regular,2020-21,5,8,CHI,Away,Win,1,117,32,13,14,6,23,43,36,7,24,5,42,47,96.3,6,6,DAL,Home,Loss,1,101,18,16,6,2,23,41,33,8,11,12,35,47,111.5,CHI
17/01/2021,Regular,2020-21,9,4,UTA,Away,Win,1,109,24,13,7,6,21,39,24,15,16,7,29,36,117.2,6,7,DEN,Home,Loss,2,105,25,9,6,6,23,40,26,14,11,23,29,52,121.7,UTA
17/01/2021,Regular,2020-21,5,7,NOP,Away,Win,1,128,24,13,5,1,15,45,34,11,27,14,34,48,125.9,5,9,SAC,Home,Loss,1,123,23,10,7,7,24,47,34,13,16,8,25,33,131,NOP
17/01/2021,Regular,2020-21,8,5,IND,Away,Loss,2,96,28,16,13,2,19,37,26,11,11,6,27,33,125.8,10,4,LAC,Home,Win,1,129,27,16,4,3,19,48,29,19,14,9,43,52,93.6,LAC
18/01/2021,Regular,2020-21,6,8,ORL,Away,Loss,1,84,18,11,4,9,24,29,17,12,14,10,41,51,99.2,7,8,NYK,Home,Win,0,91,15,6,6,4,16,31,26,5,24,13,40,53,91.6,NYK
18/01/2021,Regular,2020-21,3,9,MIN,Away,Loss,4,97,22,18,16,6,21,36,22,14,11,9,30,39,103.2,6,7,ATL,Home,Win,1,108,32,24,15,8,17,37,26,11,23,7,41,48,92.7,ATL
18/01/2021,Regular,2020-21,8,6,SAS,Away,Win,1,125,33,12,6,6,17,48,33,15,14,12,36,48,106.7,8,6,POR,Home,Loss,1,104,20,13,9,6,15,39,29,10,16,8,26,34,128.3,SAS
18/01/2021,Regular,2020-21,7,5,PHO,Away,Loss,6,104,30,18,8,4,20,40,25,15,9,12,32,44,111.2,7,6,MEM,Home,Win,1,108,31,15,13,3,15,41,30,11,15,9,31,40,107.1,MEM
18/01/2021,Regular,2020-21,9,5,MIL,Away,Loss,2,123,21,5,9,2,15,46,35,11,20,11,30,41,120.1,9,6,BRK,Home,Win,1,125,26,17,2,5,19,46,31,15,18,7,42,49,118.2,BRK
18/01/2021,Regular,2020-21,6,7,DAL,Away,Loss,0,93,21,16,6,4,16,31,22,9,22,8,30,38,117.5,5,8,TOR,Home,Win,1,116,23,14,9,6,23,44,32,12,16,9,37,46,94.2,TOR
18/01/2021,Regular,2020-21,4,8,HOU,Away,Loss,1,120,25,17,8,1,20,46,29,17,11,2,34,36,116.3,6,8,CHI,Home,Win,0,125,23,17,10,3,19,43,23,20,19,10,37,47,111.6,CHI
18/01/2021,Regular,2020-21,3,10,DET,Away,Loss,1,107,24,16,8,3,23,38,25,13,18,10,22,32,118.7,5,7,MIA,Home,Win,1,113,23,18,8,6,27,43,31,12,15,5,31,36,112.4,MIA
18/01/2021,Regular,2020-21,7,6,GSW,Away,Win,3,115,31,13,8,3,27,44,32,12,15,5,27,32,112.6,11,4,LAL,Home,Loss,2,113,23,16,6,5,22,40,31,9,24,12,38,50,114.6,GSW
19/01/2021,Regular,2020-21,6,7,OKC,Away,Loss,3,101,22,19,8,4,15,36,22,14,15,9,32,41,115.4,7,7,DEN,Home,Win,1,119,29,14,11,3,22,46,32,14,13,18,40,58,97.9,DEN
19/01/2021,Regular,2020-21,5,8,NOP,Away,Loss,1,102,17,8,8,3,15,43,37,6,10,10,28,38,123.2,10,4,UTA,Home,Win,1,118,28,14,4,7,17,43,22,21,11,11,43,54,106.5,UTA
20/01/2021,Regular,2020-21,9,7,BRK,Away,Loss,1,135,30,16,8,11,24,48,33,15,24,13,39,52,125.1,7,7,CLE,Home,Win,4,147,29,14,10,6,21,56,36,20,15,12,38,50,114.9,CLE
20/01/2021,Regular,2020-21,7,7,DAL,Away,Win,1,124,32,8,5,6,17,51,43,8,14,9,40,49,111,8,6,IND,Home,Loss,2,112,21,10,6,3,20,41,25,16,14,8,30,38,122.9,DAL
20/01/2021,Regular,2020-21,8,5,BOS,Away,Loss,2,109,22,16,3,0,29,42,30,12,13,10,35,45,120.2,10,5,PHI,Home,Win,3,117,20,9,12,3,20,36,27,9,36,11,30,41,112,PHI
20/01/2021,Regular,2020-21,3,11,DET,Away,Loss,1,115,22,13,9,3,28,44,34,10,17,7,35,42,115.2,7,7,ATL,Home,Win,1,123,21,13,6,10,15,44,35,9,26,23,40,63,107.7,ATL
20/01/2021,Regular,2020-21,6,7,MIA,Away,Win,1,111,29,18,4,5,19,39,21,18,15,8,38,46,108,5,9,TOR,Home,Loss,1,102,27,12,8,3,21,35,19,16,16,12,29,41,117.5,MIA
20/01/2021,Regular,2020-21,7,8,ORL,Away,Win,1,97,26,11,5,8,17,36,26,10,15,13,35,48,101.6,3,10,MIN,Home,Loss,1,96,25,13,5,12,20,36,21,15,9,8,35,43,102.6,ORL
20/01/2021,Regular,2020-21,8,5,PHO,Away,Win,1,109,25,17,6,11,21,42,34,8,17,8,37,45,99.2,4,9,HOU,Home,Loss,1,103,17,16,11,5,19,37,27,10,19,7,32,39,105,PHO
20/01/2021,Regular,2020-21,8,7,SAS,Away,Loss,1,99,17,10,7,2,15,35,31,4,25,12,31,43,118.6,8,6,GSW,Home,Win,1,121,31,14,6,2,22,46,31,15,14,10,44,54,97,GSW
20/01/2021,Regular,2020-21,5,10,SAC,Away,Loss,2,96,25,18,11,4,15,39,26,13,5,4,35,39,111.3,11,4,LAC,Home,Win,2,115,24,16,14,6,15,41,25,16,17,6,42,48,92.9,LAC
21/01/2021,Regular,2020-21,12,4,LAL,Away,Win,2,113,25,10,8,8,14,41,22,19,12,6,32,38,107.5,9,6,MIL,Home,Loss,2,106,27,14,5,5,18,44,35,9,9,5,41,46,114.6,LAL
21/01/2021,Regular,2020-21,8,8,NYK,Away,Win,2,119,24,11,5,9,29,38,27,11,32,11,44,55,103.7,8,7,GSW,Home,Loss,0,104,27,10,5,3,26,33,24,9,29,9,37,46,118.7,NYK
21/01/2021,Regular,2020-21,5,9,NOP,Away,Loss,1,118,27,17,9,2,19,42,31,11,23,10,31,41,125.2,11,4,UTA,Home,Win,1,129,27,15,8,8,27,44,27,17,24,8,31,39,114.5,UTA
22/01/2021,Regular,2020-21,7,8,CHI,Away,Win,3,123,33,14,11,4,21,49,34,15,10,15,28,43,109.1,6,9,CHO,Home,Loss,5,110,22,21,8,1,12,42,35,7,19,12,34,46,122,CHI
22/01/2021,Regular,2020-21,5,9,HOU,Away,Win,1,103,24,14,7,11,28,37,23,14,15,14,37,51,101,3,12,DET,Home,Loss,1,102,17,19,5,8,21,31,16,15,25,14,41,55,102,HOU
22/01/2021,Regular,2020-21,7,9,ORL,Away,Loss,1,118,29,14,7,3,14,43,26,17,15,13,36,49,117.5,9,6,IND,Home,Win,1,120,28,10,9,5,19,46,34,12,16,8,36,44,115.6,IND
22/01/2021,Regular,2020-21,9,8,BRK,Away,Loss,1,113,23,11,5,8,25,42,28,14,15,6,23,29,129.1,8,7,CLE,Home,Win,1,125,24,12,7,3,18,45,37,8,27,13,37,50,116.7,CLE
22/01/2021,Regular,2020-21,8,6,BOS,Away,Loss,1,110,23,11,10,5,21,41,29,12,16,10,22,32,125.2,11,5,PHI,Home,Win,1,122,23,19,9,7,23,45,33,12,20,10,35,45,112.9,PHI
22/01/2021,Regular,2020-21,6,8,MIA,Away,Loss,1,81,19,19,13,4,14,33,26,7,8,4,28,32,106.8,6,9,TOR,Home,Win,1,101,22,21,11,3,16,39,22,17,6,12,33,45,85.7,TOR
22/01/2021,Regular,2020-21,8,7,ATL,Away,Win,1,116,21,16,9,12,16,38,23,15,25,13,42,55,99.8,3,11,MIN,Home,Loss,1,98,30,13,14,8,21,40,32,8,10,10,30,40,118.2,ATL
22/01/2021,Regular,2020-21,8,7,DAL,Away,Win,1,122,23,5,3,2,21,45,31,14,18,7,35,42,119.5,8,8,SAS,Home,Loss,1,117,21,7,3,5,18,41,29,12,23,9,40,49,124.6,DAL
22/01/2021,Regular,2020-21,6,8,OKC,Away,Loss,2,106,24,11,8,1,21,41,27,14,10,4,25,29,123.7,12,4,LAC,Home,Win,1,120,21,13,8,7,19,43,33,10,24,9,39,48,109.3,LAC
22/01/2021,Regular,2020-21,8,7,DEN,Away,Win,2,130,32,9,12,1,15,53,47,6,18,10,33,43,118.2,8,6,PHO,Home,Loss,1,126,30,16,7,4,23,47,30,17,15,9,36,45,122,DEN
22/01/2021,Regular,2020-21,8,9,NYK,Away,Loss,0,94,19,11,2,6,21,36,31,5,17,16,41,57,108,6,10,SAC,Home,Win,1,103,21,6,6,14,25,38,26,12,15,12,43,55,98.6,SAC
23/01/2021,Regular,2020-21,6,9,MIA,Away,Loss,0,124,29,8,7,1,23,42,29,13,27,2,29,31,123.8,10,8,BRK,Home,Win,0,128,34,16,0,6,26,44,25,19,21,9,38,47,119.9,BRK
23/01/2021,Regular,2020-21,12,5,PHI,Away,Win,0,114,14,15,10,7,24,38,30,8,30,12,37,49,107.5,3,13,DET,Home,Loss,0,110,25,15,9,8,28,37,23,14,22,8,35,43,111.4,PHI
23/01/2021,Regular,2020-21,5,10,NOP,Away,Loss,1,110,21,20,5,4,24,40,30,10,20,10,32,42,115.9,4,11,MIN,Home,Win,0,120,23,11,14,4,22,39,27,12,30,14,36,50,106.2,MIN
23/01/2021,Regular,2020-21,13,4,LAL,Away,Win,1,101,20,18,7,4,18,36,32,4,25,5,37,42,88.7,7,9,CHI,Home,Loss,0,90,18,18,8,1,28,33,25,8,16,10,35,45,99.6,LAL
23/01/2021,Regular,2020-21,6,9,HOU,Away,Win,0,133,28,14,5,5,28,47,31,16,23,13,39,52,109.8,8,8,DAL,Home,Loss,0,108,15,10,7,4,23,37,32,5,29,10,26,36,135.3,HOU
23/01/2021,Regular,2020-21,9,7,DEN,Away,Win,0,120,22,16,4,3,20,40,25,15,25,12,53,65,100.4,8,7,PHO,Home,Loss,0,112,26,9,8,4,31,41,25,16,14,7,43,50,107.6,DEN
23/01/2021,Regular,2020-21,8,8,GSW,Away,Loss,1,108,30,11,6,8,21,42,28,14,10,4,31,35,122.2,12,4,UTA,Home,Win,1,127,28,16,6,4,20,45,25,20,17,14,43,57,103.9,UTA
24/01/2021,Regular,2020-21,7,9,TOR,Away,Win,1,107,24,16,12,8,18,37,22,15,18,12,33,45,101.6,9,7,IND,Home,Loss,1,102,23,18,10,8,23,35,22,13,19,12,35,47,106.5,TOR
24/01/2021,Regular,2020-21,6,9,OKC,Away,Loss,1,100,22,10,7,2,19,42,35,7,9,12,39,51,110.1,13,4,LAC,Home,Win,1,108,26,10,4,2,10,41,27,14,12,8,38,46,102,LAC
24/01/2021,Regular,2020-21,8,8,CLE,Away,Loss,1,103,24,17,10,8,23,34,24,10,25,11,23,34,136.1,9,6,BOS,Home,Win,1,141,26,15,14,8,23,52,38,14,23,13,42,55,99.4,BOS
24/01/2021,Regular,2020-21,7,9,CHO,Away,Win,1,107,28,12,10,5,17,42,28,14,9,9,34,43,109.3,7,10,ORL,Home,Loss,1,104,27,15,4,4,18,39,22,17,9,11,32,43,112.5,CHO
24/01/2021,Regular,2020-21,8,8,ATL,Away,Loss,1,115,27,9,8,4,23,42,28,14,17,5,22,27,132.5,10,6,MIL,Home,Win,2,129,32,16,4,2,16,50,40,10,19,16,36,52,118.1,MIL
24/01/2021,Regular,2020-21,3,9,WAS,Away,Loss,12,101,23,14,5,5,14,39,25,14,9,12,38,50,120.6,9,8,SAS,Home,Win,1,121,27,8,11,5,14,48,33,15,10,5,39,44,100.7,SAS
24/01/2021,Regular,2020-21,8,10,NYK,Away,Loss,1,113,20,12,9,0,20,39,27,12,23,13,34,47,124.6,9,6,POR,Home,Win,5,116,19,11,5,8,16,39,22,17,21,9,30,39,121.4,POR
25/01/2021,Regular,2020-21,12,6,PHI,Away,Loss,1,104,15,9,12,3,26,40,31,9,15,13,23,36,127.4,4,13,DET,Home,Win,1,119,22,18,6,6,20,35,18,17,32,11,36,47,111.4,DET
25/01/2021,Regular,2020-21,7,10,TOR,Away,Loss,0,114,24,10,9,6,25,38,24,14,24,13,26,39,129.5,10,7,IND,Home,Win,0,129,26,13,5,8,25,40,28,12,37,7,38,45,114.5,IND
25/01/2021,Regular,2020-21,7,10,CHO,Away,Loss,0,108,22,14,5,6,20,39,28,11,19,11,30,41,116.1,8,10,ORL,Home,Win,0,117,31,15,10,3,21,42,23,19,14,10,39,49,107.2,ORL
25/01/2021,Regular,2020-21,6,10,MIA,Away,Loss,1,85,20,12,3,7,21,31,20,11,12,8,37,45,104.8,11,8,BRK,Home,Win,1,98,24,7,6,5,18,34,23,11,19,6,43,49,90.9,BRK
25/01/2021,Regular,2020-21,14,4,LAL,Away,Win,1,115,21,13,7,7,23,42,32,10,21,15,25,40,114.8,8,9,CLE,Home,Loss,0,108,19,17,8,3,25,40,31,9,19,15,29,44,122.3,LAL
25/01/2021,Regular,2020-21,10,7,DEN,Away,Win,1,117,25,16,9,4,20,40,25,15,22,14,35,49,120.4,8,9,DAL,Home,Loss,1,113,26,11,11,4,22,41,30,11,20,8,26,34,124.7,DEN
25/01/2021,Regular,2020-21,10,6,BOS,Away,Win,0,119,28,12,9,6,18,44,29,15,16,6,38,44,102.9,7,10,CHI,Home,Loss,1,103,28,18,4,7,16,41,24,17,4,9,32,41,118.9,BOS
